time_s,delta_w_mps,delta_q_rads,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
0.3,-0.06346974302041647,-0.06056732822962777,0.0,-2.3512985976662932,0.302115341482195,0.2166156030684315,-0.0014970098132826245,-0.008897742045453478,0.011730704873853106,-5.181316754724748,1.9051119351495434,nan,MODEL_NOT_IDENTIFIED
0.32,-0.10693922711228696,-0.05431580300761315,0.0,-1.995642529539472,0.32158350606954234,0.30722150532034803,-0.0025222895949091307,-0.01261948662254399,0.012486625748606924,-7.348556199920672,2.02787641486398,nan,MODEL_NOT_IDENTIFIED
0.34,-0.14331908944172034,-0.047759868555372315,0.0,-1.6434593783881912,0.332677247589291,0.38144824546454653,-0.0033803521664798717,-0.015668437747589862,0.012917379801269465,-9.124015801675391,2.0978325424510422,nan,MODEL_NOT_IDENTIFIED
0.36,-0.1727431699998398,-0.0410594887413388,0.0,-1.3010354478762707,0.33616026486218076,0.4397916167426146,-0.004074354304288343,-0.018064960714268177,0.013052620360382915,-10.519554640281964,2.1197961333907145,nan,MODEL_NOT_IDENTIFIED
0.38,-0.19546187393721173,-0.03435875809267673,0.0,-0.9737401729905454,0.3328519735363971,0.48299145782017294,-0.004610202113351762,-0.01983944527063353,0.012924164158890139,-11.552869217837525,2.098934348422163,nan,MODEL_NOT_IDENTIFIED
0.4,-0.21182385112595992,-0.027785010989839952,0.0,-0.6660308037260477,0.3236054564764007,0.5119892010176698,-0.004996118917968151,-0.02103056186249843,0.01256513517939603,-12.246478037101257,2.040626650696057,nan,MODEL_NOT_IDENTIFIED
0.42,-0.22225794113280362,-0.0214483529070311,0.0,-0.3814738725264466,0.30928734026528726,0.5278865305529278,-0.005242219412307551,-0.021683563471858992,0.012009183287651394,-12.626732731175125,1.9503379088240793,nan,MODEL_NOT_IDENTIFIED
0.44,-0.22725569571060217,-0.015441573494390196,0.0,-0.12278108470895843,0.2907597559838963,0.5319058070026789,-0.005360097432468054,-0.021848660004854137,0.011289783795509923,-12.722871440095306,1.8335046431885194,nan,MODEL_NOT_IDENTIFIED
0.46,-0.22735474362811098,-0.00984039872205722,0.0,0.10814272819118359,0.26886448443110383,0.5253528042813745,-0.005362433596086177,-0.021579487669106466,0.010439621842599573,-12.566127501465344,1.6954350471398079,nan,MODEL_NOT_IDENTIFIED
0.48,-0.22312321584141243,-0.004704037842961786,0.0,0.31014190676379727,0.24440933279686733,0.5095821979375813,-0.005262627951374047,-0.02093169136468635,0.009490063422099893,-12.18890395097415,1.5412230795326562,nan,MODEL_NOT_IDENTIFIED
0.5,-0.21514540350036887,-7.598047865548657e-05,0.0,0.4827447442225776,0.21815674193849735,0.4859661402428598,-0.005074461704045336,-0.0199616338687275,0.008470713017639544,-11.624021857159555,1.375676623243789,nan,MODEL_NOT_IDENTIFIED
0.52,-0.20400877779202595,0.004015000418295322,0.0,0.6260928628072921,0.19081458113478747,0.4558661598725409,-0.0048117910647947236,-0.018725241581586012,0.007409056176817849,-10.90404817843822,1.2032594377265962,nan,MODEL_NOT_IDENTIFIED
0.54,-0.1902924597414837,0.007553682734356596,0.0,0.7408671565431301,0.16302905065524878,0.42060853315035407,-0.004488275295758723,-0.01727699287158981,0.006330183928160035,-10.060706657884014,1.0280464032566126,nan,MODEL_NOT_IDENTIFIED
0.56,-0.1745571902922725,0.010537107595984387,0.0,0.8282121067581665,0.13537958170914435,0.3814631907780512,-0.004117140142863301,-0.015669051644015,0.005256594753461894,-9.124373284710638,0.8536913604728138,nan,MODEL_NOT_IDENTIFIED
0.58,-0.15733681663204874,0.012973208630997402,0.0,0.8896600974800941,0.1083755982450929,0.3396261493698281,-0.0037109770306311273,-0.013950545695587431,0.0042080688531184116,-8.12365606699452,0.6834066905796853,nan,MODEL_NOT_IDENTIFIED
0.6,-0.13913128006758355,0.014879393804346651,0.0,0.9270571685041628,0.08245498547265184,0.2962053913934908,-0.003281577672825106,-0.012166986716369002,0.0032016086810160503,-7.085057288241856,0.5199536579832673,nan,MODEL_NOT_IDENTIFIED
0.62,-0.12040106393816327,0.016281112287534955,0.0,0.9424914493116829,0.057984095605482705,0.25221006050070793,-0.0028398031198443707,-0.01035982647517121,0.002251439167531608,-6.032715066096292,0.36564244650703237,nan,MODEL_NOT_IDENTIFIED
0.64,-0.10156303715041703,0.017210435328301958,0.0,0.9382253214343068,0.03525911184618864,0.20854279172426543,-0.0023954857235211225,-0.008566141773337768,0.0013690606811047803,-4.988219895206065,0.22234076055652888,nan,MODEL_NOT_IDENTIFIED
0.66,-0.0829876099005607,0.017704676450677862,0.0,0.9166321641321626,0.014508586656508568,0.16599495747278686,-0.0019573620514273587,-0.006818439168356129,0.0005633475856248625,-3.97050093423725,0.09148983122095072,nan,MODEL_NOT_IDENTIFIED
0.68,-0.06499710293083188,0.01780507262094544,0.0,0.8801383517125748,-0.004103030546184664,0.1252445803529688,-0.0015330344238371507,-0.005144569240562677,-0.000159314784179979,-2.99577608181947,-0.025873338392781418,nan,MODEL_NOT_IDENTIFIED
0.7000000000000001,-0.04786522009269162,0.017555544339375333,0.0,0.8311709932844861,-0.0204710584110699,0.08685664215783931,-0.001128958473498824,-0.003567739285200837,-0.0007948618017791782,-2.0775593673617974,-0.12908863718319688,nan,MODEL_NOT_IDENTIFIED
0.72,-0.03181750585592863,0.017001549028442916,0.0,0.7721117395460154,-0.0345456176812756,0.05128550433378177,-0.0007504539365344667,-0.0021066127359662913,-0.0013413567272547405,-1.2267188471884272,-0.21784153108156495,nan,MODEL_NOT_IDENTIFIED
0.74,-0.017032664464265004,0.016189038643711972,0.0,0.7052568281772631,-0.046326201987338736,0.018879148253528884,-0.00040173576630289686,-0.0007754833392343674,-0.0017987798990075625,-0.4515780293538666,-0.29212882696799053,nan,MODEL_NOT_IDENTIFIED
0.76,-0.0036446154164865817,0.015163529182287087,0.0,0.6327834009317984,-0.05585594244699307,-0.010115057009471143,-8.59626143809421e-05,0.00041548792778744494,-0.002168806036403205,0.24194616461498436,-0.3522225057579997,nan,MODEL_NOT_IDENTIFIED
0.78,0.008254839453505254,0.013969286744972154,0.0,0.5567220025262704,-0.06321571065513051,-0.035543346715300676,0.00019470026316310832,0.001459984996579183,-0.002454575267340176,0.8501757733342943,-0.39863253639222085,nan,MODEL_NOT_IDENTIFIED
0.8,0.018612859129684498,0.012648632052318266,0.0,0.47893506445297795,-0.06851819089412804,-0.057337589738955176,0.00043900654775649276,0.0023552093006157684,-0.002660462960689187,1.3714811407012533,-0.4320694957324803,nan,MODEL_NOT_IDENTIFIED
0.8200000000000001,0.027412033759640925,0.011241362843374679,0.0,0.4011010860532128,-0.07190203775607541,-0.07550661854407692,0.0006465456072040009,0.003101523643785755,-0.002791852875153885,1.8060735340078147,-0.4534077270575989,nan,MODEL_NOT_IDENTIFIED
0.84,0.03466659262557469,0.009784291413005906,0.0,0.3247041504308278,-0.07352622022584826,-0.09012710592454445,0.0008176530561477583,0.003702077451763803,-0.0028549175481384376,2.1557869210103506,-0.46364967436436044,nan,MODEL_NOT_IDENTIFIED
0.86,0.040418452307469134,0.008310892675661714,0.0,0.2510283536108892,-0.07356463797374359,-0.10133421456615994,0.0009533175472683679,0.004162422691700029,-0.002856409254121547,2.423854312990783,-0.46389193319728783,nan,MODEL_NOT_IDENTIFIED
0.88,0.04473319870656205,0.006851056580484043,0.0,0.18115668106824684,-0.07220108045753569,-0.1093122234930099,0.001055086002502072,0.004490128842419977,-0.0028034642738279806,2.614683554912809,-0.45529346320352354,nan,MODEL_NOT_IDENTIFIED
0.9,0.04769608695448502,0.005430937438811324,0.0,0.1159738354734611,-0.06962458470648465,-0.11428531215728102,0.0011249692661127924,0.004694404340015939,-0.0027034226436478143,2.733636886316085,-0.43904631473993344,nan,MODEL_NOT_IDENTIFIED
0.92,0.049408133116490956,0.00407289174969264,0.0,0.05617250217459986,-0.06602523358476471,-0.1165086589035088,0.0011653499228375457,0.00478573093673983,-0.002563665008239031,2.786818021860386,-0.4163491331034733,nan,MODEL_NOT_IDENTIFIED
0.9400000000000001,0.04998236125341129,0.002795495406926935,0.0,0.002262533375469347,-0.06159042310046213,-0.11625998632888863,0.0011788937803533421,0.004775516416680304,-0.002391467685496025,2.7808699213585357,-0.3883836205203625,nan,MODEL_NOT_IDENTIFIED
0.96,0.04954025905927013,0.0016136307239267235,0.0,-0.04541746308020546,-0.05650161509189687,-0.11383166215141903,0.0011684662712504582,0.004675770129580955,-0.002193876578022599,2.7227858472272204,-0.35629405888062826,nan,MODEL_NOT_IDENTIFIED
0.98,0.04820848513686639,0.0005386334992091948,0.0,-0.08668663026988549,-0.05093158050196584,-0.10952344100663718,0.0011370547901881987,0.004498804851558357,-0.0019776001334333554,2.619735752569607,-0.321169926076208,nan,MODEL_NOT_IDENTIFIED
1.0,0.04611586118255468,-0.00042150965759939045,0.0,-0.12150694205827378,-0.04504212852520572,-0.10363591047846527,0.001087697750974928,0.004256967573068974,-0.0017489211703950772,2.47890951412023,-0.28403157620834135,nan,MODEL_NOT_IDENTIFIED
1.02,0.04339067306761092,-0.001261923336145244,0.0,-0.14996730571557465,-0.0389823082308365,-0.09646468392515617,0.0010234209293435612,0.003962400962367836,-0.0015136270502319655,2.30737802808573,-0.24581889918563338,nan,MODEL_NOT_IDENTIFIED
1.04,0.040158296144303135,-0.0019805739248057183,0.0,-0.172267103002353,-0.03288706184827879,-0.0882953635220961,0.0009471814529545752,0.0036268364665354405,-0.001276957385936155,2.111972729116025,-0.20738282846470268,nan,MODEL_NOT_IDENTIFIED
1.06,0.036539152161924535,-0.0025779775719871854,0.0,-0.18869954773037723,-0.02687630274327645,-0.07939927958608758,0.0008618196128166572,0.0032614192991843875,-0.0010435682413045726,1.8991836774680826,-0.16947952685125708,nan,MODEL_NOT_IDENTIFIED
1.08,0.032646998019115636,-0.003056893691283682,0.0,-0.1996351973101279,-0.02105438618336413,-0.07002999679306357,0.0007700185014631847,0.002876564929220571,-0.0008175115815220225,1.6750759898057423,-0.13276704919514512,nan,MODEL_NOT_IDENTIFIED
1.1,0.028587540248583843,-0.0034220115150822203,0.0,-0.20550591359769754,-0.015509937241638043,-0.060420564424926396,0.0006742713339169464,0.0024818461314804817,-0.0006022285909117327,1.4452240667349268,-0.097804257167147,nan,MODEL_NOT_IDENTIFIED
1.12,0.024457363652648913,-0.0036796364600269176,0.0,-0.20678952545594886,-0.010315997551591632,-0.05078147630739483,0.0005768561782778896,0.002085909188765893,-0.0004005553712148861,1.2146627957268687,-0.06505174468165476,nan,MODEL_NOT_IDENTIFIED
1.1400000000000001,0.020343157887759606,-0.003837382284338864,0.0,-0.203995402743411,-0.005530451023671004,-0.041299296614342826,0.00047981771379376433,0.001696417445132077,-0.00021473947155314119,0.9878546811729034,-0.03487452242664936,nan,MODEL_NOT_IDENTIFIED
1.16,0.01632122202124458,-0.003903874211129677,0.0,-0.19765110972781058,-0.0011966879762945995,-0.03213590016408212,0.00038495554523843234,0.0013200201001592566,-4.6465675682437284e-05,0.7686716727221127,-0.007546205813659929,nan,MODEL_NOT_IDENTIFIED
1.18,0.01245722412742076,-0.003888467381464361,0.0,-0.1882902658672544,0.0026555326769990254,-0.02342827013749047,0.0002938185326985052,0.0009623438999855259,0.000103110520518153,0.5603903268189249,0.016745548148300895,nan,MODEL_NOT_IDENTIFIED
1.2,0.008806190813673223,-0.0038009842019445976,0.0,-0.17644170407833099,0.006009062608988925,-0.015288792199228542,0.00020770454453340897,0.000628005218683631,0.00023332327212754008,0.3656988419081822,0.037892603663493,nan,MODEL_NOT_IDENTIFIED
