time_s,delta_w_mps,delta_q_rads,w_gust_mps,delta_w_aero_mps,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
2.0,0.6162762382639482,0.06923056353908005,0.0,0.6162762382639482,0.0,1.4596862268388666,-0.4201483853173393,-1.4755290523107172,0.014535612285010598,0.06060910064676006,-0.03478700862300071,35.2937798225248,-5.649545021249898,nan,MODEL_NOT_IDENTIFIED
2.02,0.6412670880219156,0.06030233644970839,0.0,0.6412670880219156,0.0,1.0355139428406184,-0.47174993579161734,-1.521165221206454,0.015125051371252285,0.06248366024923124,-0.03440824471493852,36.38536991655062,-5.588032294639452,nan,MODEL_NOT_IDENTIFIED
2.04,0.6575601016408218,0.05040019739549048,0.0,0.6575601016408218,0.0,0.590871139098162,-0.5174123533862329,-1.545980302012677,0.015509341587577948,0.06350296903734796,-0.033538997420734955,36.978931932074104,-5.446863165197384,nan,MODEL_NOT_IDENTIFIED
2.06,0.6648051980416112,0.039650320807484686,0.0,0.6648051980416112,0.0,0.13174527079574672,-0.5564095314216094,-1.5493363426973306,0.01568022585296203,0.06364082237701095,-0.032184741020471516,37.05920643484591,-5.226926677225107,nan,MODEL_NOT_IDENTIFIED
2.08,0.6627750526470626,0.02819258162257198,0.0,0.6627750526470626,0.0,-0.33558914052188427,-0.5880993167041744,-1.530889194529572,0.01563234244531924,0.06288308395214262,-0.03035786538431457,36.617961591332474,-4.930234993655939,nan,MODEL_NOT_IDENTIFIED
2.1,0.6513700011998481,0.016178772193160586,0.0,0.6513700011998481,0.0,-0.804655023086534,-0.6119337267694012,-1.4905974293250548,0.015363340663919537,0.061228052051081845,-0.028077596899588362,35.65420646393452,-4.559910554305317,nan,MODEL_NOT_IDENTIFIED
2.12,0.6306212110724918,0.003770626467236011,0.0,0.6306212110724918,0.0,-1.2688612965417403,-0.6274679804006572,-1.4287271108991433,0.014873955628527122,0.058686655559666984,-0.02536982189172046,34.17430514131808,-4.120157398747975,nan,MODEL_NOT_IDENTIFIED
2.14,0.6006920513817047,-0.00886232336294655,0.0,0.6006920513817047,0.0,-1.7215942460927658,-0.6343681976557318,-1.345852296094034,0.014168040595185978,0.05528247454151734,-0.022266813680578423,32.191988722686084,-3.616216839209204,nan,MODEL_NOT_IDENTIFIED
2.16,0.5618776176709627,-0.021545029834068377,0.0,0.5618776176709627,0.0,-2.156310479741066,-0.6324176424076793,-1.2428511992457818,0.013252555745289898,0.05105158268898079,-0.01880686578849359,29.72826357410443,-3.0543078921263653,nan,MODEL_NOT_IDENTIFIED
2.18,0.5146023923386354,-0.034099322542324825,0.0,0.5146023923386354,0.0,-2.566630179565341,-0.6215213992043245,-1.1208980141990663,0.01213751300398124,0.046042211402719704,-0.015033835174574565,26.8112157159454,-2.441553097631162,nan,MODEL_NOT_IDENTIFIED
2.2,0.4594160480193791,-0.046346377606011506,0.0,0.4594160480193791,0.0,-2.9464293360345692,-0.6017093968343402,-0.981450449135727,0.010835877057880975,0.04031423777005294,-0.010996600692365934,23.47571266337907,-1.7858905709746022,nan,MODEL_NOT_IDENTIFIED
2.22,0.3969874274153204,-0.05810923050125839,0.0,0.3969874274153204,0.0,-3.28992965054643,-0.5731377130916345,-0.8262330907078369,0.009363423362205676,0.03393850122704981,-0.006748443235360918,19.763005506302868,-1.0959733357559427,nan,MODEL_NOT_IDENTIFIED
2.24,0.3280967592536033,-0.0692152974334284,0.0,0.3280967592536033,0.0,-3.591784806082182,-0.5360881185631802,-0.6572167743948634,0.007738554544814795,0.02699595617155573,-0.0023463552286952204,15.720235460519906,-0.38105718269762817,nan,MODEL_NOT_IDENTIFIED
2.2600000000000002,0.25362619574745027,-0.07949886980445285,0.0,0.25362619574745027,0.0,-3.847161839104918,-0.4909658415163422,-0.4765941967740633,0.005982077220910442,0.01957667020836006,0.0021497117723217572,11.399850527710733,0.3491215232692539,nan,MODEL_NOT_IDENTIFIED
2.2800000000000002,0.17454878178991629,-0.08880354622559217,0.0,0.17454878178991629,0.0,-4.051816397389812,-0.43829556080088355,-0.28675206165194767,0.004116941818276761,0.011778680018608677,0.006677651622152926,6.858939247417616,1.0844765034102888,nan,MODEL_NOT_IDENTIFIED
2.3000000000000003,0.09191598975078293,-0.09698456691414767,0.0,0.09191598975078293,0.0,-4.2021607378889065,-0.378715658766013,-0.09024010492428539,0.0021679485705534576,0.0037067190193002435,0.011174049638559546,2.158489790066555,1.814708967559335,nan,MODEL_NOT_IDENTIFIED
2.32,0.006843975827392865,-0.10391101620293534,0.0,0.006843975827392865,0.0,-4.295323405267084,-0.31297079117370724,0.11026260817978405,0.0001614233568297337,-0.004529167017265554,0.015575058812399178,-2.637416192965023,2.5294499139855615,nan,MODEL_NOT_IDENTIFIED
2.34,-0.07950126591330986,-0.10946786027724346,0.0,-0.07950126591330986,0.0,-4.329199634416707,-0.2419028556123621,0.3119836759025724,-0.0018751324580333136,-0.012815098410507821,0.019817294234013495,-7.462464495892969,3.2184053877052725,nan,MODEL_NOT_IDENTIFIED
2.36,-0.1659196576825741,-0.11355778912284334,0.0,-0.1659196576825741,0.0,-4.3024916378411,-0.16644046362743128,0.5120951668966933,-0.003913413603823938,-0.021034914536284692,0.023838733374474362,-12.249012678081115,3.8715026896454128,nan,MODEL_NOT_IDENTIFIED
2.38,-0.25119349069566854,-0.11610283400073103,0.0,-0.25119349069566854,0.0,-4.214738069839834,-0.0875870443424841,0.7077527332162795,-0.005924698962199548,-0.029071780439258958,0.02757960960640149,-16.929025623594004,4.479035487887291,nan,MODEL_NOT_IDENTIFIED
2.4,-0.3341043541128646,-0.11704573453316577,0.0,-0.3341043541128646,0.0,-4.066332102269641,-0.006407728410953078,0.8961354958324717,-0.007880250856010625,-0.03680982517761165,0.030983286269910662,-21.43502957907203,5.031805769364113,nan,MODEL_NOT_IDENTIFIED
2.42,-0.41345030804113747,-0.11635103265823259,0.0,-0.41345030804113747,0.0,-3.858527699442506,0.0759848196019462,1.0744861508707881,-0.009751720095088633,-0.04413578923416797,0.03399709868802616,-25.701071471143084,5.521260586427277,nan,MODEL_NOT_IDENTIFIED
2.44,-0.4880630617891227,-0.11400587424743283,0.0,-0.4880630617891227,0.0,-3.5934338404401442,0.15844543515267492,1.2401507340227536,-0.011511551145938237,-0.05094065788662648,0.03657315181366348,-29.663670047565127,5.939621597807743,nan,MODEL_NOT_IDENTIFIED
2.46,-0.5568249151906118,-0.11002050303785743,0.0,-0.5568249151906118,0.0,-3.2739966036144548,0.23981215393407074,1.3906174776236526,-0.013133381713117601,-0.05712125730797676,0.038669061645616384,-33.262745315480714,6.280005477445763,nan,MODEL_NOT_IDENTIFIED
2.48,-0.6186852208033304,-0.10442843565735095,0.0,-0.6186852208033304,0.0,-2.9039691980390057,0.3189223661740167,1.5235541998619502,-0.01459243101988907,-0.06258179037248919,0.04024862917990142,-36.442512869131434,6.536533366801207,nan,MODEL_NOT_IDENTIFIED
2.5,-0.6726761281966245,-0.09728631086326385,0.0,-0.6726761281966245,0.0,-2.487870197827853,0.3946292034819647,1.6368436785333318,-0.015865871156077984,-0.06723528967449197,0.04128243645885394,-39.15233000907506,6.704427675536809,nan,MODEL_NOT_IDENTIFIED
2.52,-0.7179273783631911,-0.08867341061465717,0.0,-0.7179273783631911,0.0,-2.0309304051476085,0.46581793036340585,1.7286164826012296,-0.0169331760219708,-0.07100496612354319,0.04174835523461881,-41.34748105364155,6.780094690440437,nan,MODEL_NOT_IDENTIFIED
2.54,-0.753679926477149,-0.07869085519289093,0.0,-0.753679926477149,0.0,-1.5390289340032142,0.5314221093045334,1.7972807633913137,-0.017776442637360085,-0.07382543265297299,0.04163195986486645,-42.98988992663672,6.761191631289608,nan,MODEL_NOT_IDENTIFIED
2.56,-0.7792981846764472,-0.06746047921291635,0.0,-0.7792981846764472,0.0,-1.0186192670821768,0.5904393083260498,1.8415485432337027,-0.018380679902212742,-0.07564378405694858,0.04092683729319419,-44.04874896607247,6.646676992870023,nan,MODEL_NOT_IDENTIFIED
2.58,-0.7942806931273055,-0.055123399962492804,0.0,-0.7942806931273055,0.0,-0.47664618975312334,0.6419461231608611,1.8604580823686587,-0.018734060286489863,-0.07642051573757498,0.039634788319178056,-44.50105392728581,6.4368432320120235,nan,MODEL_NOT_IDENTIFIED
2.6,-0.7982690471414613,-0.041838294003713174,0.0,-0.7982690471414613,0.0,0.07954535352459868,0.6851122927244092,1.8533919544399486,-0.01882813038688582,-0.07613026617715908,0.03776591581597788,-44.332036338019684,6.133331094471562,nan,MODEL_NOT_IDENTIFIED
2.62,-0.7910549303288539,-0.027779402305873224,0.0,-0.7910549303288539,0.0,0.6423083067509328,0.7192136962718608,1.820090516306608,-0.018657976812147595,-0.074762370226656,0.03533859708766801,-43.53548568833173,5.739125125653576,nan,MODEL_NOT_IDENTIFIED
2.64,-0.7725851284031003,-0.013134288287483292,0.0,-0.7725851284031003,0.0,1.2037971666683356,0.7436440334805252,1.7606605185088002,-0.018222344439674538,-0.07232121279073617,0.03237933915355452,-42.113955387830906,5.258530168224236,nan,MODEL_NOT_IDENTIFIED
2.66,-0.7429644250007944,0.001898623032973324,0.0,-0.7429644250007944,0.0,1.756075879536661,0.7579250045207435,1.6755786677440287,-0.0175237047168806,-0.06882637516070841,0.028922517380994998,-40.07884797799562,4.6971289150679265,nan,MODEL_NOT_IDENTIFIED
2.68,-0.702456309380325,0.017112693100948928,0.0,-0.702456309380325,0.0,2.29122850732245,0.7617148258021346,1.5656900212902098,-0.01656827235311755,-0.06431256906354915,0.025009999539151655,-37.45037672772597,4.061720854159734,nan,MODEL_NOT_IDENTIFIED
2.7,-0.6514814557539162,0.03229587034946611,0.0,-0.6514814557539162,0.0,2.8014711409323585,0.7548149382805406,1.432201164534206,-0.015365969452902051,-0.058829356420819136,0.020690658990632785,-34.257402443872394,3.3602432090013314,nan,MODEL_NOT_IDENTIFIED
2.72,-0.5906139648755852,0.04723360579673719,0.0,-0.5906139648755852,0.0,3.27926349947661,0.7371747887209995,1.2766681956604016,-0.013930336869271741,-0.05244065580553857,0.01601978235282972,-30.53714607211258,2.601674740526432,nan,MODEL_NOT_IDENTIFIED
2.74,-0.5205753899359282,0.06171184419207221,0.0,-0.5205753899359282,0.0,3.7174186373843154,0.7088945898339478,1.1009796151189797,-0.012278393297367409,-0.04522403960686333,0.011058378522753211,-26.334779423180542,1.7959235300562664,nan,MODEL_NOT_IDENTIFIED
2.7600000000000002,-0.442226600366601,0.07552004957223851,0.0,-0.442226600366601,0.0,4.109209186047371,0.6702259924035876,0.9073342906994663,-0.010430443372528898,-0.037269828919424236,0.0058723974455548705,-21.702898110494278,0.9537001042797155,nan,MODEL_NOT_IDENTIFIED
2.7800000000000002,-0.3565575683897956,0.08845422303614331,0.0,-0.3565575683897956,0.0,4.448468583779569,0.6215706310484985,0.6982147408445359,-0.008409836773846956,-0.028679996123849007,0.0005318683956787307,-16.700882502867188,0.08637748877263911,nan,MODEL_NOT_IDENTIFIED
2.8000000000000003,-0.264675193616071,0.10031987007185403,0.0,-0.264675193616071,0.0,4.729685797168026,0.5634765347112283,0.4763560482199815,-0.006242681052738523,-0.019566887974888873,-0.004890031190210706,-11.394154155538562,-0.7941600171434506,nan,MODEL_NOT_IDENTIFIED
2.82,-0.1677893102573012,0.11093487489125918,0.0,-0.1677893102573012,0.0,4.948092107976755,0.49663242296322274,0.24471078149711262,-0.003957511596325582,-0.01005178472215032,-0.010317964157287147,-5.853336760012731,-1.6756773675473418,nan,MODEL_NOT_IDENTIFIED
2.84,-0.06719704915092263,0.12013223995062762,0.0,-0.06719704915092263,0.0,5.099738631936057,0.4218599393185453,0.0064103648261308824,-0.0015849227870704866,-0.00026331331553314675,-0.01567546620626713,-0.15333212477328959,-2.5457564638896053,nan,MODEL_NOT_IDENTIFIED
2.86,0.0357342476251571,0.12776265015807273,0.0,0.0357342476251571,0.0,5.181563348008445,0.34010390255139555,-0.2352766093454727,0.0008428349764693988,0.00966426494504925,-0.02088600864522578,5.627676957376965,-3.3919687500062867,nan,MODEL_NOT_IDENTIFIED
2.88,0.13958533861978034,0.13369682318111215,0.0,0.13958533861978034,0.0,5.191446547756431,0.25242068608397594,-0.4769885784929435,0.0032922871869352365,0.01959286990382212,-0.02587407674942358,11.40928390452591,-4.202050341934075,nan,MODEL_NOT_IDENTIFIED
2.9,0.24290438007829318,0.13782760975031985,0.0,0.24290438007829318,0.0,5.128253762661786,0.15996486343268854,-0.7153171306971547,0.005729190372640512,0.02938249701073715,-0.03056624873739848,17.10996152503354,-4.9640772578093495,nan,MODEL_NOT_IDENTIFIED
2.92,0.3442269497039928,0.14007181088137483,0.0,0.3442269497039928,0.0,4.991865390807027,0.0639742840623038,-0.9468544239620206,0.00811900438193771,0.03889316512600889,-0.0348922601555219,22.648196259480986,-5.6666382780452205,nan,MODEL_NOT_IDENTIFIED
2.94,0.44209652477651296,0.14037168247245718,0.0,0.44209652477651296,0.0,4.783192421133581,-0.034246231593721914,-1.168241253395268,0.01042737538413689,0.04798689093640466,-0.03878603845864214,27.943637919126797,-6.299002965237639,nan,MODEL_NOT_IDENTIFIED
2.96,0.5350851321178791,0.13869610173411348,0.0,0.5350851321178791,0.0,4.504177841226946,-0.13334236710441508,-1.3762150973434426,0.012620622923657123,0.05652966250705491,-0.042186692784333304,32.91824892096109,-6.851282407339413,nan,MODEL_NOT_IDENTIFIED
2.98,0.6218138810658248,0.13504137432443356,0.0,0.6218138810658248,0.0,4.157783510751019,-0.23192872474534673,-1.567657464616531,0.014666224214764222,0.06439338412469287,-0.04503944434263983,37.49743680523765,-7.31458031656054,nan,MODEL_NOT_IDENTIFIED
3.0,0.7009730882686371,0.12943166583712698,0.0,0.7009730882686371,0.0,3.7479624846116257,-0.32860793323943077,-1.739639865417816,0.01653328880893099,0.07145776460795934,-0.047296483479036575,41.61115383285166,-7.681132219714565,nan,MODEL_NOT_IDENTIFIED
3.02,0.7713417048444998,0.12191904636148772,0.0,0.7713417048444998,0.0,3.2796169749051804,-0.4219901886524252,-1.88946773863434,0.018193016807629563,0.07761212167280283,-0.04891774030957115,45.19494770007509,-7.944430612352383,nan,MODEL_NOT_IDENTIFIED
3.04,0.8318057622829983,0.11258314213387409,0.0,0.8318057622829983,0.0,2.7585423458532845,-0.5107129588578448,-2.014721687733226,0.01961913393098392,0.08275707574568267,-0.04987155686479655,48.19094787674047,-8.09933411754186,nan,MODEL_NOT_IDENTIFIED
3.06,0.8813755633816577,0.10153039375862744,0.0,0.8813755633816577,0.0,2.1913577383473197,-0.5934605759503583,-2.1132954065049634,0.02078829698657232,0.08680610780832182,-0.050135249901219654,50.54877276752722,-8.142158888628312,nan,MODEL_NOT_IDENTIFIED
3.08,0.9192013584227012,0.08889292601750907,0.0,0.9192013584227012,0.0,1.5854241175362658,-0.6689834387545861,-2.1834297140177585,0.02168046361080845,0.0896869574237035,-0.04969555493090397,52.2263438078842,-8.07075072136287,nan,MODEL_NOT_IDENTIFIED
3.1,0.9445872645637483,0.07482703983375555,0.0,0.9445872645637483,0.0,0.9487507252329928,-0.736116549231628,-2.223742164985828,0.02227922057442172,0.09134283901696325,-0.048548943564290015,53.190593726477985,-7.884536591606413,nan,MODEL_NOT_IDENTIFIED
3.12,0.9570032078436592,0.05951134243158875,0.0,0.9570032078436592,0.0,0.28989109601586094,-0.7937971121590436,-2.233251756769061,0.02257206544895049,0.09173345674461622,-0.04670180793856415,53.41805752197148,-7.584554607211438,nan,MODEL_NOT_IDENTIFIED
3.14,0.9560946920396167,0.04314453705626409,0.0,0.9560946920396167,0.0,-0.382170040889402,-0.8410809369270013,-2.2113983167490288,0.022550637016922073,0.09083580085395256,-0.044170507792200074,52.895336197559786,-7.173461653110037,nan,MODEL_NOT_IDENTIFIED
3.16,0.9416902265507036,0.025942898716327788,0.0,0.9416902265507036,0.0,-1.0581375050417685,-0.8771573935742246,-2.1580562230890448,0.022210890467372353,0.0886447112794817,-0.04098127762193284,51.61942495341336,-6.655518313246656,nan,MODEL_NOT_IDENTIFIED
3.18,0.9138062761756147,0.00813746720366175,0.0,0.9138062761756147,0.0,-1.7285324564888294,-0.901362692147684,-2.073542187000175,0.02155321414227417,0.08517319730871134,-0.03716999329615957,49.59789933386537,-6.036550967689858,nan,MODEL_NOT_IDENTIFIED
3.2,0.8726496287029752,-0.010029006933674013,0.0,0.8726496287029752,0.0,-2.383823531314179,-0.9131912749213884,-1.958616904622487,0.020582485378987134,0.08045250543512308,-0.032781799472126366,46.848954739431555,-5.323891283739493,nan,MODEL_NOT_IDENTIFIED
3.22,0.8186171112085412,-0.028305323813338605,0.0,0.8186171112085412,0.0,-3.014560531765034,-0.9123051347120199,-1.8144804704307245,0.019308063818787753,0.07453193095838682,-0.027870601145920854,43.40129671819412,-4.526293641674924,nan,MODEL_NOT_IDENTIFIED
3.24,0.7522926223877141,-0.046435259909617596,0.0,0.7522926223877141,0.0,-3.611508820921755,-0.8985408991932193,-1.6427615305569594,0.017743721410881777,0.06747837244426257,-0.02249842462641141,39.29388151971263,-3.6538313544461527,nan,MODEL_NOT_IDENTIFIED
3.2600000000000002,0.6744414856506658,-0.06416111197448517,0.0,0.6744414856506658,0.0,-4.165782536345508,-0.8719145504009969,-1.4455002424071177,0.015907509223397735,0.05937563177069862,-0.016734655138917767,34.57550849915751,-2.717772851555169,nan,MODEL_NOT_IDENTIFIED
3.2800000000000002,0.5860021655568631,-0.08122731084581142,0.0,0.5860021655568631,0.0,-4.6689747277147315,-0.8326236801632851,-1.2251251952134894,0.013821562065586209,0.05032346611223455,-0.01065516010390442,29.304268070614217,-1.7304392961179316,nan,MODEL_NOT_IDENTIFIED
3.3000000000000003,0.488075427938368,-0.09738405514544063,0.0,0.488075427938368,0.0,-5.113282540629361,-0.7810472155633769,-0.9844245334706151,0.011511842816360895,0.04043640180098334,-0.004341308873376474,23.54685099679567,-0.7050453862559346,nan,MODEL_NOT_IDENTIFIED
3.3200000000000003,0.38191106122320684,-0.11239091389780888,0.0,0.38191106122320684,0.0,-5.491625612649573,-0.7177425833145968,-0.726511610302719,0.009007829230825999,0.02984232349808365,0.0021210986829848528,17.377726837961674,0.34447464666776867,nan,MODEL_NOT_IDENTIFIED
3.34,0.2688923124888377,-0.12602034683306554,0.0,0.2688923124888377,0.0,-5.797755917993865,-0.6434403176109845,-0.4547855794765387,0.006342146845979254,0.018680855464026584,0.008642980893052866,10.878201336237916,1.4036535938539938,nan,MODEL_NOT_IDENTIFIED
3.36,0.15051822612751464,-0.13806109159082888,0.0,0.15051822612751464,0.0,-6.026357393523418,-0.5590361521354311,-0.17288741180476427,0.0035501524170075964,0.007101554880416027,0.015133185168253105,4.135364354072098,2.4576879216463747,nan,MODEL_NOT_IDENTIFIED
3.38,0.028384105182660643,-0.14832136821530892,0.0,0.028384105182660643,0.0,-6.17313379968674,-0.4655806729492492,0.115348107068099,0.0006694730745328669,-0.0047380598977399685,0.02149974484367706,-2.759058310259022,3.4916418872368538,nan,MODEL_NOT_IDENTIFIED
3.4,-0.09583965506565222,-0.15663185322299816,0.0,-0.09583965506565222,0.0,-6.234883414627083,-0.36426664444619905,0.40594377612856214,-0.0022604929105944525,-0.016674620635745208,0.027651164883282474,-9.709934367316494,4.490656342173102,nan,MODEL_NOT_IDENTIFIED
3.42,-0.2204300852804134,-0.16284837811370473,0.0,-0.2204300852804134,0.0,-6.209559325951701,-0.2564141549214635,0.694834097832156,-0.0051991072455005415,-0.028541132214482248,0.03349771871770478,-16.62001952700735,5.440159343845134,nan,MODEL_NOT_IDENTIFIED
3.44,-0.3436352131461094,-0.16685431045753216,0.0,-0.3436352131461094,0.0,-6.096314270682465,-0.1434537610821432,0.9779213907166373,-0.008105047567369473,-0.04016927752235335,0.038952738079931576,-23.39129967901314,6.326075629797744,nan,MODEL_NOT_IDENTIFIED
3.46,-0.4636983694969482,-0.16856257958779525,0.0,-0.4636983694969482,0.0,-5.895529177301238,-0.026907841526328777,1.2511331320366368,-0.010936880732553013,-0.05139177287180677,0.04393387755200168,-29.926362494601886,7.135031985015318,nan,MODEL_NOT_IDENTIFIED
3.48,-0.5788828968833896,-0.16791731341662927,0.0,-0.5788828968833896,0.0,-5.608824781942598,0.09162960261898274,1.510479738755357,-0.013653645597669248,-0.06204474142189706,0.04836433563958697,-36.12977951368063,7.85455554916634,nan,MODEL_NOT_IDENTIFIED
3.5,-0.6874969176894272,-0.16489505791107703,0.0,-0.6874969176894272,0.0,-5.239055920798602,0.21051443651719856,1.7521119780967103,-0.016215437205276968,-0.07197007138460264,0.05217401455287586,-41.909479371153516,8.473262169513722,nan,MODEL_NOT_IDENTIFIED
3.52,-0.7879178133304555,-0.15950555625930732,0.0,-0.7879178133304555,0.0,-4.790288339605875,0.3280748846869776,1.9723771928982332,-0.018583984155039982,-0.08101772554768343,0.05530060149006796,-47.178092674017186,8.981032005544968,nan,MODEL_NOT_IDENTIFIED
3.54,-0.8786160653160391,-0.1517920706483904,0.0,-0.8786160653160391,0.0,-4.267758105438114,0.442634724993461,2.1678735324497356,-0.020723210923711842,-0.08904796887050691,0.05769055508884392,-51.854249170858104,9.369169732513983,nan,MODEL_NOT_IDENTIFIED
3.56,-0.9581781131309174,-0.14183123578917423,0.0,-0.9581781131309174,0.0,-3.6778139525579263,0.5525368661663945,2.3355013964360305,-0.022599776995602526,-0.09593348160482837,0.059299981822608656,-55.86380826045207,9.630546871587539,nan,MODEL_NOT_IDENTIFIED
3.58,-1.0253278929802938,-0.12973243977709434,0.0,-1.0253278929802938,0.0,-3.02784313934424,0.6561669816466799,2.472511327944277,-0.024183584879651287,-0.10156132655670153,0.06009538845980096,-59.14100456409557,9.759723992153397,nan,MODEL_NOT_IDENTIFIED
3.6,-1.0789467354017588,-0.11563673448250794,0.0,-1.0789467354017588,0.0,-2.3261816338287176,0.7519768672427428,2.57654763100562,-0.025448249418405882,-0.10583474072857914,0.06005429826037943,-61.629491231332864,9.753050784517757,nan,MODEL_NOT_IDENTIFIED
3.62,-1.1180913184365278,-0.09971528432932357,0.0,-1.1180913184365278,0.0,-1.5820096776895234,0.8385071893737105,2.6456870384141524,-0.02637152123504229,-0.10867472364570209,0.05916572033475837,-63.283264851252554,9.608742285615502,nan,MODEL_NOT_IDENTIFIED
3.64,-1.1420093962789433,-0.08216736895313782,0.0,-1.1420093962789433,0.0,-0.8052339992733413,0.9144092946615647,2.6784718160437313,-0.026935657712378207,-0.11002139715505864,0.05743046351498427,-64.06745728811224,9.3269298529057,nan,MODEL_NOT_IDENTIFIED
3.66,-1.150153050820581,-0.06321796173580574,0.0,-1.150153050820581,0.0,-0.006358152073886902,0.9784657603178241,2.6739367598530492,-0.027127735546392657,-0.10983511435929172,0.05486128816106962,-63.95898143368833,8.909685818308555,nan,MODEL_NOT_IDENTIFIED
3.68,-1.1421892449451045,-0.043114912498859195,0.0,-1.1421892449451045,0.0,0.8036573570214973,1.029609378094441,2.63162962037613,-0.02693989965830924,-0.10809729857679828,0.051482891519956164,-62.94701974897538,8.361021110444304,nan,MODEL_NOT_IDENTIFIED
3.7,-1.1180074914233953,-0.022125768611762308,0.0,-1.1180074914233953,0.0,1.6135433183945436,1.0669402824097678,2.551624575750086,-0.02636954407466152,-0.10481099676227644,0.047331724541295375,-61.03334653101949,7.686855504806004,nan,MODEL_NOT_IDENTIFIED
3.72,-1.0777244893610813,-0.0005342743440954374,0.0,-1.0777244893610813,0.0,2.4118764744506254,1.0897409554295174,2.4345284671237937,-0.02541942128345422,-0.10000113563351,0.04245564040213473,-58.23247706019559,6.894960542806412,nan,MODEL_NOT_IDENTIFIED
3.74,-1.0216856208680785,0.021363406620742594,0.0,-1.0216856208680785,0.0,3.1872384860181295,1.0974888681268495,2.2814796084020035,-0.024097677534904702,-0.0937144727802005,0.03691337736942112,-54.571639129992576,5.9948755466443115,nan,MODEL_NOT_IDENTIFIED
3.7600000000000002,-0.9504632434140765,0.04326269606729616,0.0,-0.9504632434140765,0.0,3.928377028197746,1.0898665463512858,2.094139084399265,-0.022417812564604397,-0.08601923922534965,0.030773881001855984,-50.090564904016105,4.997797542258906,nan,MODEL_NOT_IDENTIFIED
3.7800000000000002,-0.8648517576302808,0.06485478019150974,0.0,-0.8648517576302808,0.0,4.624366773252149,1.06676888433202,1.87467455622218,-0.02039856326172283,-0.07700447421218497,0.024115473027544552,-44.84110355033667,3.9164462818389474,nan,MODEL_NOT_IDENTIFIED
3.8000000000000003,-0.7658594755122272,0.08583090607968691,0.0,-0.7658594755122272,0.0,5.264767988702671,1.028307564403195,1.6257366986260509,-0.018063711870843574,-0.06677905734072144,0.017024876497622653,-38.88665763703543,2.76490592499361,nan,MODEL_NOT_IDENTIFIED
3.8200000000000003,-0.6546973594462002,0.10588673675734031,0.0,-0.6546973594462002,0.0,5.839780481007466,0.9748124805951668,1.3504284997255132,-0.015441820388431636,-0.05547044751707214,0.009596108975709925,-32.30144879949009,1.5584452884301216,nan,MODEL_NOT_IDENTIFIED
3.84,-0.532764747585261,0.12472670420072765,0.0,-0.532764747585261,0.0,6.340390649441509,0.9068301045731593,1.0522677572844017,-0.012565893878751408,-0.04322314244420625,0.0019292575467328536,-25.169620673871353,0.3133189026390395,nan,MODEL_NOT_IDENTIFIED
3.86,-0.4016322251990295,0.1420682988942858,0.0,-0.4016322251990295,0.0,6.758509481043024,0.8251187746745104,0.7351432063787416,-0.009472976474161546,-0.030196876513827096,-0.005870848714036637,-17.584189496861566,-0.9534485842788751,nan,MODEL_NOT_IDENTIFIED
3.88,-0.26302184407834905,0.1576462345625271,0.0,-0.26302184407834905,0.0,7.087099415241712,0.7306409319216669,0.4032648090547478,-0.0062036848261119255,-0.01656457889529158,-0.013696051508464738,-9.64585506375624,-2.2242918455273224,nan,MODEL_NOT_IDENTIFIED
3.9,-0.11878493227035317,0.17121642761643668,0.0,-0.11878493227035317,0.0,7.320288135098883,0.624552370273795,0.06110882627403795,-0.0028016847212006214,-0.002510117300807033,-0.021436342574908358,-1.4616868819704134,-3.481345113066357,nan,MODEL_NOT_IDENTIFIED
3.92,0.02912222624689753,0.1825597326311311,0.0,0.02912222624689753,0.0,7.4534674995814925,0.5081886114171417,-0.2866416253987614,0.0006868825427923775,0.011774143718917437,-0.028981389497803264,6.856297677739082,-4.706689975002947,nan,MODEL_NOT_IDENTIFIED
3.94,0.1786645284342,0.19148537780042038,0.0,0.1786645284342,0.0,7.483376016143477,0.3830485564713076,-0.6351597565178502,0.004214016626244643,0.026089938079684384,-0.03622208719354562,15.192644674507465,-5.882607342911089,nan,MODEL_NOT_IDENTIFIED
3.96,0.32775566213494717,0.19783404776966892,0.0,0.32775566213494717,0.0,7.4081634628705055,0.25077560749871447,-0.9795411875726318,0.007730509361242105,0.04023581259363408,-0.04305211354789617,23.43004425913724,-6.991830093375291,nan,MODEL_NOT_IDENTIFIED
3.98,0.4742868200973773,0.20148056549367974,0.0,0.4742868200973773,0.0,7.227436501944446,0.11313649005481928,-1.3148720400756289,0.011186622006142254,0.0540099238911988,-0.049369467323860265,31.450959372537586,-8.017792830190619,nan,MODEL_NOT_IDENTIFIED
4.0,0.6161561284056395,0.20233612975228069,0.0,0.6161561284056395,0.0,6.942284378234144,-0.028001956363710587,-1.6362981034415316,0.014532779350323873,0.06721287953245003,-0.055077966406371255,39.1392801764496,-8.944875205105891,nan,MODEL_NOT_IDENTIFIED
4.0200000000000005,0.7512983841851008,0.2003500706228022,0.0,0.7512983841851008,0.0,6.555284065135414,-0.17069772076664735,-1.9390941171075542,0.017720271113539722,0.07965058385211875,-0.060088684706072634,46.38198124067533,-9.758635276566782,nan,MODEL_NOT_IDENTIFIED
