time_s,delta_w_mps,delta_q_rads,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
3.08,-0.0980076995913513,0.005690842840950413,0.0,0.45572931719482357,0.07689587784328122,0.21445078349391702,-0.0023116288342039304,-0.008808819521516487,0.0029857565146143147,-5.129535554416456,0.484898429600835,nan,MODEL_NOT_IDENTIFIED
3.1,-0.08851310710662927,0.007077405662719219,0.0,0.49139666554787176,0.0618365877199551,0.19133108502971433,-0.0020876875127749744,-0.007859150567899351,0.002401025904179953,-4.576526079014474,0.3899359122785592,nan,MODEL_NOT_IDENTIFIED
3.12,-0.07844182302619347,0.008168179060743729,0.0,0.5135787219756709,0.047354886101386676,0.16726687997555778,-0.0018501442302077252,-0.006870684889214418,0.0018387222259715458,-4.000924566150028,0.29861561566781875,nan,MODEL_NOT_IDENTIFIED
3.14,-0.06805227492226576,0.008976859649571949,0.0,0.5234232406678354,0.03365867330438562,0.1428252178403718,-0.0016050943099307736,-0.005866714714580649,0.0013069179507471508,-3.4162945037701107,0.21224854030546964,nan,MODEL_NOT_IDENTIFIED
3.16,-0.057578865835476695,0.009520909216033522,0.0,0.5221787991511997,0.020916736499795745,0.11851433690075952,-0.001358066428056363,-0.00486811653220472,0.0008121668419732197,-2.83479265002443,0.1318990427782941,nan,MODEL_NOT_IDENTIFIED
3.18,-0.04723031681797563,0.009820784883532246,0.0,0.5111593473198899,0.009260094466372782,0.09478085247905246,-0.0011139835202769498,-0.0038932355945770374,0.0003595561706866222,-2.26710177854394,0.05839331561895774,nan,MODEL_NOT_IDENTIFIED
3.2,-0.03718869021778767,0.009899201951964311,0.0,0.4917116396567586,-0.0012160966457514892,0.0720084430420004,-0.0008771397448583902,-0.002957831948421739,-4.721928644670992e-05,-1.7223992507007584,-0.007668595122479135,nan,MODEL_NOT_IDENTIFIED
3.22,-0.027609033048131313,0.009780439614938297,0.0,0.4651858338475958,-0.010450178024711987,0.05051788479411867,-0.0006511920710786843,-0.0020750818556593245,-0.0004057654063037582,-1.2083578430605106,-0.06589787457215109,nan,MODEL_NOT_IDENTIFIED
3.24,-0.018619575063631207,0.009489697754369229,0.0,0.43290944588441055,-0.018411261783463063,0.03056827719794537,-0.0004391649510923996,-0.0012556281331004156,-0.000714882856585368,-0.731175061100051,-0.1160997465165313,nan,MODEL_NOT_IDENTIFIED
3.2600000000000002,-0.010322413234990939,0.009052511088044972,0.0,0.3961647658713962,-0.025096237237040287,0.012359297564013638,-0.00024346646408461356,-0.0005076727623949326,-0.0009744508538612973,-0.2956270676624454,-0.158254595258439,nan,MODEL_NOT_IDENTIFIED
3.2800000000000002,-0.0027946130219518453,0.00849422512600332,0.0,0.35616976087806307,-0.03052659784624043,-0.0039656778621853924,-6.591429111101941e-05,0.00016289490763019454,-0.0011853039583497968,0.09485666249393408,-0.19249795661174793,nan,MODEL_NOT_IDENTIFIED
3.3000000000000003,0.003910342974876389,0.007839536698897743,0.0,0.3140624218752648,-0.03474516997338616,-0.01831574643285812,9.223011671573512e-05,0.0007523409432238473,-0.0013491050562014456,0.43810179194652876,-0.21909988973201014,nan,MODEL_NOT_IDENTIFIED
3.3200000000000003,0.009760826924242879,0.007112100273334932,0.0,0.27088845136202916,-0.03781281701902048,-0.03064810015473779,0.00023022077916156917,0.0012589069554418515,-0.0014682173858598332,0.7330843788850196,-0.23844419370145484,nan,MODEL_NOT_IDENTIFIED
3.34,0.014745123580349642,0.00633419987803921,0.0,0.22759213685879887,-0.03980518441560677,-0.0409632426263466,0.00034778137814025774,0.0016826136301890155,-0.0015455781508411052,0.9798164690873833,-0.2510078817545591,nan,MODEL_NOT_IDENTIFIED
3.36,0.018869335812368007,0.005526485238788333,0.0,0.18501021293622155,-0.04080954255936771,-0.0492999397426498,0.0004450558571216162,0.0020250533224419687,-0.0015845759353107988,1.1792253197698583,-0.25734127309263644,nan,MODEL_NOT_IDENTIFIED
3.38,0.022155195356000374,0.004707769663436229,0.0,0.14386848063690433,-0.04092177625891886,-0.0557300310671726,0.0005225567850882495,0.0022891769272232825,-0.00158893380869742,1.3330292906852652,-0.25804900862004093,nan,MODEL_NOT_IDENTIFIED
3.4,0.02463783140451177,0.003894886331365935,0.0,0.10478092766114805,-0.04024356084337512,-0.06035321665247884,0.0005811127260857616,0.002479079742088001,-0.00156259967802531,1.4436131479606884,-0.253772243738073,nan,MODEL_NOT_IDENTIFIED
3.42,0.02636354433502438,0.0031025989215089215,0.0,0.06825107504204735,-0.03887975685565005,-0.06329192120043302,0.0006218157298942861,0.002599790506433249,-0.0015096451275966633,1.5139052178569208,-0.24517221951728155,nan,MODEL_NOT_IDENTIFIED
3.44,0.02738762626498443,0.00234356195390222,0.0,0.034675265653340503,-0.0369360473893419,-0.06468632412838057,0.0006459699272456518,0.0026570672555896006,-0.001434173680175582,1.5472585088990694,-0.2329153639582101,nan,MODEL_NOT_IDENTIFIED
3.46,0.0277722643924679,0.0016283258135157495,0.0,0.004347606127047557,-0.03451683471867761,-0.06468963065013286,0.0006550420775964132,0.002657203074880561,-0.0013402391261492308,1.5473375989383482,-0.2176600283306443,nan,MODEL_NOT_IDENTIFIED
3.48,0.027584557317788052,0.0009653811616919942,0.0,-0.022533724090992635,-0.03172340600787568,-0.06346364566243806,0.0006506147817000376,0.0026068442917754455,-0.0012317743006564263,1.5180127651415074,-0.20004492030326268,nan,MODEL_NOT_IDENTIFIED
3.5,0.026894668883794604,0.00036123730838037477,0.0,-0.04585907548050864,-0.028652371635856502,-0.06117469928528109,0.0006343429377219368,0.00251282311263913,-0.001112530445978696,1.4632625253312974,-0.18067925616093705,nan,MODEL_NOT_IDENTIFIED
3.52,0.025774138604650536,-0.00017947089533996356,0.0,-0.06559911012995366,-0.02539437408192427,-0.05798996054001639,0.0006079138906810594,0.0023820062027022477,-0.0009860270794253402,1.3870854633536882,-0.16013461915497382,nan,MODEL_NOT_IDENTIFIED
3.54,0.0242943625592097,-0.0006538529936979299,0.0,-0.08179601402447048,-0.022033060417253593,-0.05407416403062363,0.0005730116025030072,0.0022211602306230487,-0.0008555120966533544,1.2934219332348549,-0.1389384801276456,nan,MODEL_NOT_IDENTIFIED
3.56,0.02252525377218501,-0.0010606148586197013,0.0,-0.09455437313325313,-0.01864430724860516,-0.04958676375424979,0.0005312850555074006,0.0020368349578897744,-0.0007239316773448823,1.1860859800173609,-0.11756931007757562,nan,MODEL_NOT_IDENTIFIED
3.58,0.020534086646636834,-0.0013998975258524829,0.0,-0.10403192574320747,-0.01529568346269583,-0.04467951840932217,0.000484320996965797,0.0018352640524960182,-0.0005939094243426063,1.0687075817623375,-0.09645319227447664,nan,MODEL_NOT_IDENTIFIED
3.6,0.018384525983882904,-0.001673107520326549,0.0,-0.1104303811164784,-0.012046133307012307,-0.03949450386407988,0.000433621037374755,0.0016222834487353759,-0.0004677340581328324,0.9446851089755162,-0.0759618237955125,nan,MODEL_NOT_IDENTIFIED
3.62,0.016135837557949326,-0.00188274288436962,0.0,-0.11398647117206834,-0.008945860189265116,-0.03416254083828819,0.0003805830309099301,0.0014032667623685938,-0.0003473549049451545,0.8171477156863552,-0.05641178277519723,nan,MODEL_NOT_IDENTIFIED
3.64,0.013842274115602087,-0.002032218713725081,0.0,-0.1149633780678158,-0.006036390047358548,-0.028802019353288202,0.0003264865935023352,0.0011830770035192594,-0.0002343843573173874,0.688927220990421,-0.03806492801067646,nan,MODEL_NOT_IDENTIFIED
3.66,0.011552628053609196,-0.0021256955729323547,0.0,-0.11364265679298033,-0.003350792191248547,-0.023518096114377694,0.00027248255219646916,0.000966033608205995,-0.00013010644906778042,0.5625389109119567,-0.021129791570448,nan,MODEL_NOT_IDENTIFIED
3.68,0.009309939876478091,-0.002167913714614721,0.0,-0.11031674861833521,-0.0009140350979644391,-0.018402236678488927,0.00021958606877730316,0.0007558936323384338,-3.549067030479203e-05,0.4401705873262668,-0.005763822405490981,nan,MODEL_NOT_IDENTIFIED
3.7,0.007151349846500802,-0.0021640355766637,0.0,-0.10528215887344103,0.001256545302355865,-0.013532070985438,0.00016867314075913592,0.0005558458174924519,4.878984969861874e-05,0.32367911235288394,0.007923660681479596,nan,MODEL_NOT_IDENTIFIED
3.72,0.005108078982476623,-0.0021194985861813015,0.0,-0.09883335135165597,0.0031506868348641845,-0.008971528534288729,0.00012048015321773792,0.0003685161434391609,0.0001223366454295215,0.21459364169402143,0.019867945346866946,nan,MODEL_NOT_IDENTIFIED
3.74,0.0032055247170916326,-0.0020398798671663913,0.0,-0.0912573919440015,0.00476457292938972,-0.004771218097438324,7.560613498407537e-05,0.00019598342534999237,0.00018500152494875698,0.11412470717030204,0.030044964645417466,nan,MODEL_NOT_IDENTIFIED
3.7600000000000002,0.0014634560540957317,-0.00193077403697138,0.0,-0.08282935607646752,0.006100155114373501,-0.0009690163046467645,3.45173616597826e-05,3.980349058170873e-05,0.00023686026330330687,0.02317829530166216,0.038467024738435496,nan,MODEL_NOT_IDENTIFIED
3.7800000000000002,-0.00010370705989454156,-0.0017976848900190818,0.0,-0.07380849831949622,0.007164444768900882,0.002409170388368006,-2.446055064676689e-06,-9.895952256251618e-05,0.0002781851022747551,-0.05762592685576049,0.045178338746353214,nan,MODEL_NOT_IDENTIFIED
3.8000000000000003,-0.0014865452553819482,-0.0016459314105416512,0.0,-0.0644351682492377,0.007968791164517005,0.005348504996855855,-3.506194809201702e-05,-0.0002196961673892357,0.0003094167177797105,-0.12793306742628152,0.05025047414591584,nan,MODEL_NOT_IDENTIFIED
3.8200000000000003,-0.002680236813244672,-0.0014805682324922137,0.0,-0.054928444316145554,0.008528161107159078,0.00784421382322493,-6.321659140888539e-05,-0.00032221035862493473,0.00033113624940046745,-0.18762894239469477,0.05377781025755827,nan,MODEL_NOT_IDENTIFIED
3.84,-0.0036841142810596058,-0.001306320376579363,0.0,-0.04548444712303605,0.00886043367763444,0.00990050618065528,-8.689424235145898e-05,-0.00040667499878602523,0.000344037916170517,-0.23681423603580196,0.05587309094284162,nan,MODEL_NOT_IDENTIFIED
3.86,-0.0045011937629987125,-0.0011275318429396432,0.0,-0.03627528509925697,0.008985721711572239,0.011529449167508284,-0.00010616603934457527,-0.00047358575820712637,0.00034890267061542246,-0.2757775861856364,0.05666314591858469,nan,MODEL_NOT_IDENTIFIED
3.88,-0.005137689005060436,-0.0009481274237919245,0.0,-0.02744857901446865,0.008925729797271513,0.012749824098685752,-0.00012117854102065105,-0.0005237141016068618,0.00034657327073117064,-0.3049682307578019,0.05628484234953697,nan,MODEL_NOT_IDENTIFIED
3.9,-0.005602521275754763,-0.0007715869232428625,0.0,-0.019127507011167465,0.008703156738323775,0.01358598845266798,-0.00013214216616934613,-0.0005580605412166935,0.0003379310784658682,-0.32496878619158137,0.054881316831886066,nan,MODEL_NOT_IDENTIFIED
3.92,-0.005906834842262476,-0.0006009308302952174,0.0,-0.011411308733009171,0.00834114865849522,0.014066764311981764,-0.00013931976566317959,-0.0005778089781587169,0.0003238748245676553,-0.3364686596071762,0.052598526722259696,nan,MODEL_NOT_IDENTIFIED
3.94,-0.006063526595463597,-0.00043871638453593507,0.0,-0.004376185551724202,0.007862807245493297,0.014224371330587321,-0.00014301552810115075,-0.0005842828728193069,0.00030530151439632085,-0.3402385260184393,0.04958214916753043,nan,MODEL_NOT_IDENTIFIED
3.96,-0.006086797113173017,-0.0002870428999537611,0.0,0.001923466298911998,0.007290756059544472,0.014093419317423576,-0.0001435643910981218,-0.0005789038640269637,0.00028308958830815554,-0.33710623152875796,0.045974846286052015,nan,MODEL_NOT_IDENTIFIED
3.98,-0.005991729195474423,-0.00014756516847582804,0.0,0.0074535518448596814,0.0066467663891944615,0.013709972637043927,-0.0001413221005365016,-0.0005631533382020732,0.0002580843941739439,-0.3279344143491478,0.041913905848278414,nan,MODEL_NOT_IDENTIFIED
4.0,-0.005793898682054714,-2.1513748442128364e-05,0.0,0.012198562822219794,0.005951442833032462,0.013110695844269651,-0.0001366560312275274,-0.0005385373352900036,0.0002310859789688188,-0.31360006888587033,0.03752925858364118,nan,MODEL_NOT_IDENTIFIED
4.0200000000000005,-0.005509021188501667,9.027904853165177e-05,0.0,0.016159709541185847,0.005223967630635887,0.012332087330836405,-0.00012993685476426226,-0.0005065550698908929,0.00020283916150998511,-0.29497621502272764,0.03294186595468154,nan,MODEL_NOT_IDENTIFIED
4.04,-0.005152637292980016,0.0001873486290378824,0.0,0.019352952523751174,0.004481901763624143,0.01140980530136433,-0.00012153111427276246,-0.0004686712449255814,0.00017402580949625523,-0.27291577586601745,0.02826246591833985,nan,MODEL_NOT_IDENTIFIED
4.0600000000000005,-0.0047398376797055455,0.00026956415612245136,0.0,0.02180698297039125,0.0037410399995391106,0.010378088139641516,-0.00011179474159212356,-0.0004262922424952857,0.00014525921107008465,-0.2482377132498045,0.023590658845816452,nan,MODEL_NOT_IDENTIFIED
4.08,-0.004285028811292135,0.0003370921989532069,0.0,0.02356119637497897,0.0030153163555019804,0.009269269193264568,-0.00010106753037647661,-0.00038074619308693913,0.00011708040410712043,-0.2217154216722945,0.01901431138496817,nan,MODEL_NOT_IDENTIFIED
4.1,-0.0038017388655545215,0.0003903589623917855,0.0,0.02466369858037334,0.002316755910714711,0.008113384207754384,-8.966855888233793e-05,-0.0003332668504652847,8.995630516482966e-05,-0.19406733835270695,0.014609252594314096,nan,MODEL_NOT_IDENTIFIED
4.12,-0.003302462938214559,0.0004300119792345619,0.0,0.025169378378786692,0.0016554684900797615,0.006937868087033088,-7.789253888926373e-05,-0.0002849811357508836,6.427946422652423e-05,-0.16594968992172965,0.010439234112514668,nan,MODEL_NOT_IDENTIFIED
4.14,-0.002798545883217018,0.0004568820553776655,0.0,0.025138075528539562,0.0010396794668148881,0.005767336346895022,-6.600705234854875e-05,-0.00023690016036300248,4.036926072266075e-05,-0.13795126491816012,0.006556124396866122,nan,MODEL_NOT_IDENTIFIED
4.16,-0.002300100636828546,0.0004719461614023012,0.0,0.02463286788669555,0.00047579277974760844,0.004623445558332433,-5.425062495939744e-05,-0.00018991349356418962,1.8474350401892194e-05,-0.11059007567602464,0.003000306104642379,nan,MODEL_NOT_IDENTIFIED
4.18,-0.0018159594482279637,0.0004762918654024115,0.0,0.02371849633655953,-3.1518780342041085e-05,0.003524826240625014,-4.283157588405695e-05,-0.0001447864059645738,-1.2238289798933684e-06,-0.08431175316708027,-0.00019875456941837838,nan,MODEL_NOT_IDENTIFIED
4.2,-0.0013536551140657504,0.0004710838033844068,0.0,0.022459941397855464,-0.0004792009035183364,0.002487081048780468,-3.1927575142454734e-05,-0.00010215979506884161,-1.8606682953863334e-05,-0.059489503645467685,-0.003021797423951839,nan,MODEL_NOT_IDENTIFIED
4.22,-0.0009194290822230663,0.00045753258710817135,0.0,0.020921160909905444,-0.0008656874571940128,0.0015228406921210687,-2.1685834749049153e-05,-6.255248219830476e-05,-3.36134008406117e-05,-0.03642544618713768,-0.005458946568943997,nan,MODEL_NOT_IDENTIFIED
4.24,-0.0005182631443285816,0.0004368664564058573,0.0,0.019163994025577114,-0.0011907570738685412,0.0006418698041476266,-1.2223856218750214e-05,-2.636556122075423e-05,-4.623538725797538e-05,-0.015353145034207684,-0.007508806081019221,nan,MODEL_NOT_IDENTIFIED
4.26,-0.00015393137018809134,0.0004103058951515163,0.0,0.017247232984901075,-0.0014553808798319808,-0.00014878505984646824,-3.630655502567389e-06,6.1115222725345965e-06,-5.651034964526556e-05,0.003558850389884855,-0.00917749979446097,nan,MODEL_NOT_IDENTIFIED
4.28,0.0001709310578147986,0.0003790413482513072,0.0,0.015225860779033698,-0.001661565288362697,-0.000844613010893785,4.031613470708742e-06,3.469347818306773e-05,-6.451619414888319e-05,0.020202642296363055,-0.01047767996937859,nan,MODEL_NOT_IDENTIFIED
4.3,0.00045474538446912553,0.0003442141021297177,0.0,0.013150449883669115,-0.0018121934181658992,-0.0014434294699139738,1.0725713870879857e-05,5.929057234184025e-05,-7.036486812800958e-05,0.03452597684925804,-0.011427527290767419,nan,MODEL_NOT_IDENTIFIED
4.32,0.0006968963476339383,0.0003069003238207795,0.0,0.011066714742131487,-0.0019108683095883537,-0.0019451469791183017,1.643713400435916e-05,7.989921231676053e-05,-7.41962724653644e-05,0.0465267621101329,-0.012049762204182376,nan,MODEL_NOT_IDENTIFIED
4.34,0.0008976317544841731,0.00026809819433845975,0.0,0.00901520860932816,-0.0019617607078367474,-0.0023515328428116693,2.1171718699800866e-05,9.659199222200165e-05,-7.617235120815704e-05,0.05624727094980565,-0.012370685050522216,nan,MODEL_NOT_IDENTIFIED
4.36,0.0010579573473461644,0.00022871802070343326,0.0,0.007031153717807031,-0.0019694637734411695,-0.002665959734210507,2.4953189593066517e-05,0.00010950744859813744,-7.647145018401864e-05,0.06376817571134377,-0.012419259883393086,nan,MODEL_NOT_IDENTIFIED
4.38,0.0011795295044554647,0.00018957516787185017,0.0,0.0051443924789133875,-0.0019388566739713,-0.002893154824463596,2.7820614346244058e-05,0.00011883975559001599,-7.52830204632232e-05,0.0692025475250291,-0.012226254290845931,nan,MODEL_NOT_IDENTIFIED
4.4,0.001264548065925134,0.00015138561671475853,0.0,0.0033794465624553465,-0.0018749786149280768,-0.003038952371619637,2.9825878819905567e-05,0.00012482856224603728,-7.280272715910188e-05,0.07268993838319696,-0.011823445045607376,nan,MODEL_NOT_IDENTIFIED
4.42,0.0013156513063365513,0.0001147639268663492,0.0,0.0017556701798208856,-0.0017829144881413518,-0.003110054067001991,3.103120987602509e-05,0.0001277491484621038,-6.922800931953228e-05,0.0743906487676541,-0.011242897014249468,nan,MODEL_NOT_IDENTIFIED
4.44,0.0013358147993743658,8.022336331065312e-05,0.0,0.00028748369713666594,-0.0016676929581963637,-0.003113800789032146,3.150678997941316e-05,0.00012790304950001662,-6.475412276922566e-05,0.07448026813650449,-0.010516320499440722,nan,MODEL_NOT_IDENTIFIED
4.46,0.0013282556428932453,4.8177932529736945e-05,0.0,-0.0010153262066610073,-0.001534197475651143,-0.003057958773118385,3.132849823134769e-05,0.00012560927266279682,-5.957068488074331e-05,0.07314456023470492,-0.009674510097368055,nan,MODEL_NOT_IDENTIFIED
4.48,0.0012963432401108328,1.894606733654817e-05,0.0,-0.002147253282089168,-0.0013870904033649,-0.0029505225822825895,3.057580603728395e-05,0.00012119620408019329,-5.3858728508782e-05,0.07057475026831275,-0.008746866245246945,nan,MODEL_NOT_IDENTIFIED
4.5,0.0012435175689440366,-7.24430144886632e-06,0.0,-0.0031066782412075646,-0.0012307501714679328,-0.002799536666554994,2.9329849391382655e-05,0.00011499427904981437,-4.77882618079006e-05,0.06696325671103787,-0.007760998926263037,nan,MODEL_NOT_IDENTIFIED
4.5200000000000005,0.0011732156208044341,-3.0249544199061565e-05,0.0,-0.0038954472330793065,-0.0010692211388277776,-0.0026129367379816378,2.767169384750378e-05,0.0001073294663279845,-4.1516321425249366e-05,0.062499897088498874,-0.006742411500526314,nan,MODEL_NOT_IDENTIFIED
4.54,0.0010888064556958577,-5.000325173587375e-05,0.0,-0.004518433534954387,-0.0009061756349662051,-0.0023984116688973668,2.568080271599431e-05,9.851759543800101e-05,-3.5185498642714484e-05,0.057368584666818545,-0.0057142613448432755,nan,MODEL_NOT_IDENTIFIED
4.5600000000000005,0.000993535104779044,-6.650851154672408e-05,0.0,-0.0049830927387293535,-0.000744887486200576,-0.0021632861488950403,2.343371393857032e-05,8.885953666638567e-05,-2.8922911435003237e-05,0.051744521676921375,-0.004697192910966064,nan,MODEL_NOT_IDENTIFIED
4.58,0.000890475356594897,-7.982976251306385e-05,0.0,-0.005299020639679593,-0.0005882161926304348,-0.001914423914174716,2.1002926494914273e-05,7.863722609397037e-05,-2.2839590084755164e-05,0.045791884617958856,-0.003709237947105402,nan,MODEL_NOT_IDENTIFIED
4.6000000000000005,0.0007824912901641002,-9.008443193066005e-05,0.0,-0.0054775219118013575,-0.0004386008172282913,-0.0016581509938234503,1.8455993114814305e-05,6.811051284607821e-05,-1.703023990471234e-05,0.03966198835384359,-0.0027657769630914483,nan,MODEL_NOT_IDENTIFIED
4.62,0.000672207267932654,-9.743453902544883e-05,0.0,-0.005531196508495889,-0.0002980625730247504,-0.0014001981019473979,1.585481252588948e-05,5.751479278122773e-05,-1.157334169440283e-05,0.03349190816721518,-0.0018795555449285242,nan,MODEL_NOT_IDENTIFIED
4.64,0.0005619859742203089,-0.0001020784283712563,0.0,-0.005473549583210701,-0.00016821504713073702,-0.001145661042223255,1.3255111464125133e-05,4.7059382061261586e-05,-6.531548724242001e-06,0.027403532659794144,-0.0010607488265517186,nan,MODEL_NOT_IDENTIFIED
4.66,0.00045391398020158593,-0.000104242775134019,0.0,-0.005318629603584912,-5.02809787505045e-05,-0.0008989777811408172,1.0706104206682675e-05,3.6926575407673574e-05,-1.9523382016845033e-06,0.021503015357941274,-0.00031706729045480195,nan,MODEL_NOT_IDENTIFIED
4.68,0.00034979423385507626,-0.0001041749823889349,0.0,-0.005080698253241502,5.4885490167037385e-05,-0.0006639206859098043,8.250315438370124e-06,2.7271327264452693e-05,2.131124767936446e-06,0.015880589047992465,0.0003461029217211014,nan,MODEL_NOT_IDENTIFIED
4.7,0.0002511448117612224,-0.00010213606931692687,0.0,-0.004773934693286638,0.00014677215112870011,-0.00044360230992975306,5.923550811299637e-06,1.8221489443100385e-05,5.698951864358788e-06,0.010610704161267292,0.0009255318696860622,nan,MODEL_NOT_IDENTIFIED
4.72,0.00015920322783315204,-9.839412826449212e-05,0.0,-0.004412175803561658,0.0002251786721935048,-0.00024049303952476572,3.7549985714584393e-06,9.878535983127726e-06,8.74336448598984e-06,0.005752450873498255,0.0014199562783946038,nan,MODEL_NOT_IDENTIFIED
4.74,7.493557052408483e-05,-9.321840877011929e-05,0.0,-0.004008693151678892,0.00029018411377619417,-5.644888653418108e-05,1.767445070675679e-06,2.318704765582113e-06,1.1267432435203764e-05,0.0013502238871163437,0.0018298746956496462,nan,MODEL_NOT_IDENTIFIED
4.76,-9.502669085200891e-07,-8.687406798911767e-05,0.0,-0.0035760066531152507,0.00034211291669831393,0.00010725228178560399,-2.241318177126883e-08,-4.40551430089326e-06,1.328375328320601e-05,-0.002565410970984648,0.002157333015838226,nan,MODEL_NOT_IDENTIFIED
4.78,-6.798799068425971e-05,-7.96176097008722e-05,0.0,-0.0031257341928921717,0.00038150018637970535,0.0002498677455703033,-1.6035780892789347e-06,-1.0263613119601567e-05,1.48131044050407e-05,-0.005976688282144287,0.0024057055651925093,nan,MODEL_NOT_IDENTIFIED
4.8,-0.0001259336521984888,-7.169301842023297e-05,0.0,-0.002668475881090586,0.00040905701456643676,0.00037114177212455707,-2.9702958321891385e-06,-1.5245087167675273e-05,1.5883096472083987e-05,-0.008877491071959865,0.0025794764237521742,nan,MODEL_NOT_IDENTIFIED
4.82,-0.00017474441026390906,-6.332858117101325e-05,0.0,-0.002213731111008638,0.00042563649300942226,0.0004712538083340071,-4.121555949851715e-06,-1.935730743813926e-05,1.6526853811989003e-05,-0.011272111603509324,0.0026840251107050606,nan,MODEL_NOT_IDENTIFIED
4.84,-0.00021455594414272522,-5.4734377282028164e-05,0.0,-0.0017698461786963848,0.00043220098421549674,0.0005507644343063154,-5.0605585999688004e-06,-2.262330042180552e-05,1.6781743578949086e-05,-0.013173958620498343,0.0027254201967126792,nan,MODEL_NOT_IDENTIFIED
4.86,-0.0002456591034469956,-4.6100406160960905e-05,0.0,-0.001343989902821465,0.00042979112475469063,0.0006105603654609841,-5.7941638185626105e-06,-2.5079489003077087e-05,1.6688172196630375e-05,-0.01460424182986704,0.0027102238415779457,nan,MODEL_NOT_IDENTIFIED
4.88,-0.00026847632728611495,-3.759531437769656e-05,0.0,-0.0009421544499012168,0.00041949694836694064,0.000651799658583761,-6.332335337360793e-06,-2.677344173383856e-05,1.6288464109872394e-05,-0.015590661263108638,0.0026453096991758364,nan,MODEL_NOT_IDENTIFIED
4.9,-0.0002835383074764594,-2.9365676503144567e-05,0.0,-0.0005691784163327266,0.0004024314307821619,0.0006758581390311157,-6.6875901576798396e-06,-2.776167226752972e-05,1.562583456804097e-05,-0.01616612584677354,0.002537696093488809,nan,MODEL_NOT_IDENTIFIED
4.92,-0.000291461310742399,-2.15357789305486e-05,0.0,-0.0002287891389355296,0.0003797066770317536,0.0006842779247126122,-6.874463667408193e-06,-2.8107524920850785e-05,1.4743465012528887e-05,-0.016367522126657166,0.002394395857953473,nan,MODEL_NOT_IDENTIFIED
4.94,-0.0002929255140379619,-1.4207852259077531e-05,0.0,7.633880719105706e-05,0.00035241289614059616,0.0006787187807587034,-6.908998653651849e-06,-2.78791765092186e-05,1.3683686694238328e-05,-0.016234550700304207,0.002222283751775757,nan,MODEL_NOT_IDENTIFIED
4.96,-0.0002886546466657995,-7.462695630493321e-06,0.0,0.000344511918330636,0.00032160023827755585,0.0006609128996096901,-6.808265137757527e-06,-2.7147778885447834e-05,1.2487275436216736e-05,-0.015808644583555666,0.002027981926649749,nan,MODEL_NOT_IDENTIFIED
4.98,-0.00027939717387276023,-1.3606355508081428e-06,0.0,0.0005749357763058624,0.0002882635063284251,0.0006326235669856499,-6.589916567905608e-06,-2.598576109558796e-05,1.1192858005988192e-05,-0.015131980525063921,0.001817763519323642,nan,MODEL_NOT_IDENTIFIED
5.0,-0.0002659092000107577,4.057237938381516e-06,0.0,0.0007676255225935175,0.00025332969785779553,0.0005956080467981582,-6.271786569707533e-06,-2.4465304832783436e-05,9.836428387822584e-06,-0.014246591235393435,0.0015974740923415073,nan,MODEL_NOT_IDENTIFIED
5.0200000000000005,-0.00024893921596273207,8.767613494744665e-06,0.0,0.0009233113704765195,0.00021764828478128737,0.0005515848991626534,-5.8715291960015755e-06,-2.2657001985984846e-05,8.450970356366648e-06,-0.013193583653259549,0.0013724703385382174,nan,MODEL_NOT_IDENTIFIED
5.04,-0.0002292147659880137,1.2763332593979494e-05,0.0,0.0010433415275884436,0.00018198409684542857,0.0005022058365353311,-5.406304448451276e-06,-2.0628698597491605e-05,7.066181152386919e-06,-0.01201246576101463,0.0011475752049091782,nan,MODEL_NOT_IDENTIFIED
5.0600000000000005,-0.00020743106393331166,1.605164598125825e-05,0.0,0.0011295846743539794,0.00014701264112892018,0.00044903212456730616,-4.892509777264031e-06,-1.8444525500130462e-05,5.70828974572507e-06,-0.01074058210707582,0.0009270483778099318,nan,MODEL_NOT_IDENTIFIED
5.08,-0.00018424154823897914,1.8652399269233852e-05,0.0,0.001184333902615012,0.00011331766302558783,0.0003935154471658011,-4.345557309715511e-06,-1.616411232701663e-05,4.3999621317683006e-06,-0.009412656109537246,0.0007145709027359154,nan,MODEL_NOT_IDENTIFIED
5.1000000000000005,-0.0001602503295689417,2.0596190395235064e-05,0.0,0.0012102137694101347,8.139073422456552e-05,0.00033698307981388484,-3.7796957184671826e-06,-1.384197848812941e-05,3.1602853333115575e-06,-0.00806043541077159,0.0005132425861628827,nan,MODEL_NOT_IDENTIFIED
5.12,-0.00013600645431108556,2.1922537214834078e-05,0.0,0.0012100918691252045,5.1632639653830815e-05,0.00028062715150257804,-3.207874919360813e-06,-1.1527092091475586e-05,2.0048212535833454e-06,-0.006712435029214612,0.0003255907414870088,nan,MODEL_NOT_IDENTIFIED
5.14,-0.00011199988162986037,2.2678088862484244e-05,0.0,0.001186996078119064,2.4356327712339987e-05,0.00022549772351589294,-2.6416511853917564e-06,-9.26258564600054e-06,9.457212295230258e-07,-0.0053937718080081295,0.00015358879292108756,nan,MODEL_NOT_IDENTIFIED
