time_s,delta_w_mps,delta_q_rads,delta_e_rad,delta_w_dot,delta_q_dot,perturbation_az_mps2,delta_alpha_rad,delta_CL,delta_Cm,delta_Lift_N,delta_PitchMom_Nm,total_thrust_N,propulsion_model_status
7.46,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.48,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.5,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.5200000000000005,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.54,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.5600000000000005,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.58,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.6000000000000005,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.62,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.640000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.66,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.68,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.7,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.72,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.74,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.76,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.78,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.8,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.82,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.84,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.86,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.88,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.9,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.92,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.94,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.96,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
7.98,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.02,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.040000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.06,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.08,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.120000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.14,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.16,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.18,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.2,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.22,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.24,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.26,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.28,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.3,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.32,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.34,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.36,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.38,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.4,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.42,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.44,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.46,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.48,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.5,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.52,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.540000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.56,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.58,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.6,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.620000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.64,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.66,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.68,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.700000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.72,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.74,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.76,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.78,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.8,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.82,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.84,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.86,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.88,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.9,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.92,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.94,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.96,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
8.98,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.02,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.040000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.06,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.08,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.1,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.120000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.14,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.16,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.18,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.200000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.22,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.24,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.26,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.28,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.3,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.32,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.34,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.36,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.38,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.4,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.42,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.44,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.46,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.48,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.5,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.52,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.540000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.56,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.58,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.6,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.620000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.64,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.66,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.68,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.700000000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.72,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.74,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.76,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.78,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.8,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.82,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.84,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.86,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.88,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.9,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.92,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.94,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.96,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
9.98,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
10.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,nan,MODEL_NOT_IDENTIFIED
